views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,country_CA,country_DE,country_IN,country_UK,country_US,ad_revenue_usd
10051,1306,148,16279.0,20.967598358776915,418872,False,False,False,False,False,True,False,False,False,False,154.10902019351454
9972,1292,412,37425.0,10.88096771734559,789314,False,False,True,False,False,False,False,True,False,False,257.6905434292357
9992,1545,258,53396.0,17.88684281658606,396761,False,False,False,True,False,False,True,False,False,False,334.78961606247617
10084,1362,160,42866.0,22.097412069014204,844676,True,False,False,False,False,False,False,False,False,False,280.7970602008496
9881,1098,118,50203.0,2.062418800558207,82385,False,False,True,False,False,False,False,False,False,False,309.06961519073747
9926,1614,49,48313.0,4.075067552924388,605671,False,False,True,False,False,False,False,False,False,True,308.07886323958377
10185,1455,387,50936.0,8.133078872382061,324274,False,False,True,False,False,True,False,False,False,False,324.8671613835949
10180,1858,288,31544.0,13.73978602659178,60222,False,False,False,False,False,False,False,False,False,True,238.64425030265488
9964,553,350,38960.0,25.148123723283675,14224,False,False,False,False,True,True,False,False,False,False,251.11563109543948
10067,677,65,38996.0,8.51290273159172,83529,False,False,False,True,False,False,True,False,False,False,249.0579777516392
9845,1031,340,19268.0,10.310547724472086,423655,False,False,False,True,False,False,True,False,False,False,165.70188968835782
9943,1099,287,57627.0,11.129620125875867,204954,False,False,True,False,False,False,False,True,False,False,358.296052151642
9963,1394,106,53103.0,22.829197005633983,168465,False,False,True,False,False,True,False,False,False,False,328.0499989275052
9834,1099,279,38748.0,6.264933317920352,876560,False,False,False,False,False,False,False,False,False,False,253.82117651839053
9896,1310,274,35504.0,13.440867637970838,792953,True,False,False,False,False,False,False,True,False,False,245.57071465114595
9972,581,81,38037.0,28.180988746342656,223500,False,False,False,False,True,False,True,False,False,False,242.66476586589792
9898,1024,413,38269.0,6.564297969722952,129000,False,False,True,False,False,False,False,False,True,False,256.6936232164594
9942,1099,356,21145.0,6.129886893775306,638866,False,True,False,False,False,False,False,True,False,False,161.94337642988097
10268,318,251,59668.0,9.614311769285324,772566,False,False,False,False,True,False,True,False,False,False,344.5912445067557
9949,1419,121,22988.0,29.38446885162052,616074,False,False,False,False,False,False,False,False,False,False,186.6867648795659
9991,504,274,27480.0,13.181508651056284,184535,False,False,False,False,True,False,True,False,False,False,196.32799919714304
10090,447,122,55967.0,11.67615909328424,681794,True,False,False,False,False,False,False,False,False,False,326.21444744806325
10050,648,370,30250.0,14.23878899498591,469062,False,False,False,False,False,False,False,True,False,False,212.47633544356344
9860,509,274,45703.0,25.44614275049393,258608,False,False,False,True,False,False,False,True,False,False,279.4936397620531
9992,1119,343,24732.0,26.21318175994453,382792,False,False,False,False,False,True,False,False,False,False,193.79088997555343
9922,338,251,18280.0,15.977941597901454,141509,False,False,False,True,False,False,False,False,False,False,148.00642543325262
10061,1479,498,30672.0,25.02184714063328,718918,True,False,False,False,False,True,False,False,False,False,231.0074699407096
9997,1240,484,21005.0,6.311457453770647,498792,False,True,False,False,False,False,False,False,True,False,180.75051849393137
10090,1331,416,59767.0,24.53701817321785,653538,False,True,False,False,False,False,True,False,False,False,364.3740914198725
10068,599,182,41733.0,25.121129984737244,830266,True,False,False,False,False,False,False,False,True,False,262.6356040797105
10012,348,294,32903.0,29.891269885667786,647205,True,False,False,False,False,False,False,True,False,False,218.3245058818568
10175,1497,276,31149.0,22.748241259221192,200367,False,False,False,False,True,False,False,False,True,False,230.34353120204227
9960,1768,198,28721.0,6.104939355134303,446163,False,False,False,False,True,False,False,False,False,False,221.09331609069
9911,963,274,19007.0,27.18702466012008,85786,False,False,True,False,False,True,False,False,False,False,160.86069847758972
10012,1668,396,16156.0,23.07660125794873,365045,False,True,False,False,False,False,True,False,False,False,163.81128096984344
10167,1455,343,23188.0,16.69070064845457,329716,False,False,False,False,False,False,True,False,False,False,193.19952226172347
9941,503,162,41539.0,7.145894305516258,363764,False,False,False,False,True,False,False,True,False,False,259.06486098370385
9955,689,283,49178.0,12.749859340476291,635983,False,False,False,True,False,False,False,True,False,False,300.427398498994
10115,1577,116,41358.0,5.961142925518661,487949,False,False,False,False,False,True,False,False,False,False,276.78897553821383
10022,1099,274,26414.0,25.27817984927653,322746,False,False,False,False,False,False,False,False,False,False,197.83750220193548
9952,644,415,47590.0,20.72481135144667,354635,False,False,True,False,False,False,False,True,False,False,294.4238782650352
10046,299,408,27355.0,29.301677089470424,134647,False,False,True,False,False,False,False,False,False,False,193.465487009434
10077,635,359,55215.0,8.350817233348806,916556,False,False,False,False,False,False,False,False,False,True,329.9063246825927
9797,692,415,54881.0,18.812634953979583,266529,False,False,True,False,False,True,False,False,False,False,328.81464970277585
9886,1304,491,43204.0,3.2525858250554767,191620,False,True,False,False,False,False,False,False,False,False,286.0485567392325
9945,807,261,43616.0,19.44021520624189,895757,False,False,False,False,False,False,False,True,False,False,275.8038011082403
10110,800,191,31096.0,7.68392461951287,291461,True,False,False,False,False,False,True,False,False,False,216.3166246297993
10060,249,500,58133.0,15.816199512082592,719884,False,True,False,False,False,False,True,False,False,False,339.3616661807342
10049,1374,289,50283.0,2.247038069094881,430836,False,False,False,True,False,False,False,False,False,True,318.00686286371143
10033,943,141,22259.0,17.134679876773212,883866,False,False,False,False,False,False,False,False,False,True,175.85045856573117
9938,1678,417,51689.0,25.180526581108616,677693,False,True,False,False,False,False,True,False,False,False,331.4809066280281
9984,240,481,41476.0,13.419208315449772,976064,False,False,False,False,False,False,True,False,False,False,259.9545028293438
10235,1986,274,37822.0,19.860258069817192,196078,False,False,False,False,True,False,False,False,True,False,268.13062276206097
10149,274,278,43809.0,8.157638101261472,244836,False,False,False,False,False,True,False,False,False,False,268.9082902919517
10104,664,237,54102.0,25.251395330042342,679990,False,False,False,False,True,True,False,False,False,False,323.20033777474737
10093,1885,344,40574.0,17.259207730842547,482318,False,False,False,True,False,False,False,False,False,False,282.1867214958492
9832,1099,228,52699.0,12.27035769238288,240109,True,False,False,False,False,False,True,False,False,False,327.6963816414437
10090,1046,444,41788.0,21.75564909569037,934006,False,False,False,True,False,False,False,True,False,False,275.19320733477946
10171,1373,495,51731.0,9.026240945973289,674821,True,False,False,False,False,False,True,False,False,False,328.99300343773274
9993,1131,453,38056.0,20.0448214793152,58309,False,False,True,False,False,True,False,False,False,False,258.7101284464281
10162,1153,446,45458.0,21.15692417940837,371511,False,False,False,False,True,False,False,True,False,False,294.745570009112
10056,334,282,25290.0,15.644143131849727,266897,False,True,False,False,False,False,True,False,False,False,182.21390685759195
10024,1340,59,37543.0,24.441893260566207,784931,False,False,False,False,True,False,False,False,False,True,203.9019302719367
10080,1727,83,56216.0,12.44074221819415,551352,True,False,False,False,False,True,False,False,False,False,348.6667325637309
10166,271,501,37543.0,26.70788711513768,658306,False,True,False,False,False,False,True,False,False,False,310.98811738681275
10087,1746,300,49214.0,8.130301581508034,31624,False,False,True,False,False,False,False,False,True,False,319.745424276938
10001,1021,328,36066.0,27.118381507289826,984420,False,False,False,False,False,False,False,False,False,False,245.3303413331864
10040,1948,274,30347.0,25.270838294101736,903832,True,False,False,False,False,False,False,False,False,False,233.28506716390413
9887,819,242,29941.0,11.86715943135103,270897,False,False,False,True,False,False,False,False,False,False,210.9135432362838
10143,606,426,52081.0,10.878902132990564,864486,False,False,False,True,False,True,False,False,False,False,316.1272168068154
9935,1879,274,19886.0,26.71247064332813,511207,False,True,False,False,False,False,False,False,True,False,184.6037911545641
10113,1594,419,37362.0,29.19157383382422,389551,True,False,False,False,False,False,False,False,False,False,263.43805653271966
10048,856,181,29916.0,13.62145145249919,404017,False,False,True,False,False,False,True,False,False,False,211.2191581321906
9974,1262,480,23928.0,29.52771444619396,673021,False,False,False,True,False,False,False,False,False,True,194.7195593901928
10009,305,139,30262.0,23.895244046263134,527744,True,False,False,False,False,False,True,False,False,False,202.45495321116763
9998,1803,311,22873.0,16.24180392134968,283981,False,False,False,False,False,False,True,False,False,False,196.26322023029792
10032,1220,213,23767.0,19.7984307917121,81548,True,False,False,False,False,False,False,False,False,False,188.95294348109425
9919,1500,198,44792.0,28.59392615298355,21505,False,False,False,False,False,False,False,False,False,True,292.04148096201635
10026,1857,393,29436.0,3.133081009145918,124184,True,False,False,False,False,True,False,False,False,False,229.69186919364017
10098,519,314,21943.0,3.096117647461198,815749,False,False,False,False,False,False,False,False,True,False,170.38551874834738
9966,787,315,15528.0,24.529814827057983,484363,False,False,False,False,True,True,False,False,False,False,144.07554209223454
9892,1467,329,54317.0,14.324354429025286,242135,False,True,False,False,False,False,False,False,False,False,338.49263354165885
9974,1099,216,31503.0,10.610820755662765,864099,False,False,False,False,False,True,False,False,False,False,218.79717672012856
9936,1264,399,23349.0,18.9476590356388,572793,False,False,False,True,False,False,False,False,True,False,190.43637914651504
10014,539,368,50824.0,3.042568656293212,841375,False,False,False,False,True,False,False,False,True,False,307.3801081870979
10012,310,237,16826.0,10.54507252521376,948015,False,False,False,False,False,False,False,False,False,True,140.89939298791106
10100,592,295,51311.0,24.191150864980337,495269,True,False,False,False,False,False,True,False,False,False,309.7808306976327
9963,1923,406,58653.0,3.878940082055764,500316,False,False,False,False,False,False,False,False,True,False,368.4655422803239
9815,1069,286,37543.0,19.458494470575427,859056,False,False,True,False,False,False,False,False,False,False,290.20240948295657
10159,859,193,58993.0,7.325500351506637,458615,False,False,False,True,False,False,False,False,False,True,349.1382681105316
10129,907,445,30830.0,5.276967274473464,297399,False,False,False,False,True,False,False,False,True,False,221.3653191374029
